49.789700,9.933582,8/2/2021,8:35:5.0,25,43,48,0,9.18,40.00,977.64
49.789700,9.933582,8/2/2021,8:35:5.0,25,43,48,0,9.18,40.01,977.64
49.789700,9.933582,8/2/2021,8:35:5.0,25,43,48,0,9.18,40.02,977.61
49.789700,9.933582,8/2/2021,8:35:5.0,25,41,46,0,9.19,39.99,977.60
49.789700,9.933582,8/2/2021,8:35:5.0,25,41,46,0,9.18,40.04,977.62
49.789700,9.933582,8/2/2021,8:35:5.0,25,41,46,0,9.19,40.09,977.60
49.789700,9.933582,8/2/2021,8:35:5.0,25,41,46,0,9.19,40.08,977.62
49.789706,9.933602,8/2/2021,8:35:6.0,25,41,46,0,9.19,40.11,977.57
49.789706,9.933602,8/2/2021,8:35:6.0,25,41,46,0,9.19,40.09,977.64
49.789706,9.933602,8/2/2021,8:35:6.0,25,41,46,0,9.20,40.11,977.62
49.789706,9.933602,8/2/2021,8:35:6.0,23,39,44,0,9.20,40.12,977.58
49.789706,9.933602,8/2/2021,8:35:6.0,23,39,44,0,9.20,40.12,977.58
49.789706,9.933602,8/2/2021,8:35:6.0,23,39,44,0,9.21,40.14,977.60
49.789706,9.933602,8/2/2021,8:35:6.0,23,39,44,0,9.20,40.15,977.62
49.789714,9.933619,8/2/2021,8:35:7.0,23,39,44,0,9.19,40.16,977.64
49.789714,9.933619,8/2/2021,8:35:7.0,23,39,44,0,9.20,40.16,977.62
49.789714,9.933619,8/2/2021,8:35:7.0,23,38,44,0,9.20,40.17,977.63
49.789714,9.933619,8/2/2021,8:35:7.0,23,38,44,0,9.19,40.18,977.64
49.789714,9.933619,8/2/2021,8:35:7.0,23,38,44,0,9.19,40.18,977.63
49.789714,9.933619,8/2/2021,8:35:7.0,23,38,44,0,9.19,40.18,977.61
49.789714,9.933619,8/2/2021,8:35:7.0,23,38,44,0,9.18,40.18,977.64
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.19,40.19,977.61
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.18,40.20,977.63
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.17,40.20,977.62
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.18,40.21,977.63
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.18,40.21,977.62
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.18,40.21,977.61
49.789723,9.933635,8/2/2021,8:35:8.0,23,38,44,0,9.17,40.21,977.60
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.17,40.20,977.64
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.17,40.20,977.60
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.17,40.20,977.62
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.17,40.20,977.61
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.16,40.20,977.60
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.17,40.20,977.63
49.789730,9.933651,8/2/2021,8:35:9.0,23,37,41,0,9.17,40.20,977.62
49.789736,9.933667,8/2/2021,8:35:10.0,24,40,44,0,9.17,40.21,977.62
49.789736,9.933667,8/2/2021,8:35:10.0,24,40,44,0,9.18,40.21,977.62
49.789736,9.933667,8/2/2021,8:35:10.0,24,40,44,0,9.17,40.22,977.63
49.789736,9.933667,8/2/2021,8:35:10.0,24,40,44,0,9.18,40.23,977.64
49.789736,9.933667,8/2/2021,8:35:10.0,24,40,44,0,9.18,40.23,977.62
49.789736,9.933667,8/2/2021,8:35:10.0,24,40,44,0,9.19,40.21,977.61
49.789736,9.933667,8/2/2021,8:35:10.0,24,39,43,0,9.19,40.26,977.65
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,43,0,9.19,40.33,977.66
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,43,0,9.20,40.29,977.65
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,43,0,9.20,40.30,977.64
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,43,0,9.20,40.31,977.65
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,43,0,9.20,40.33,977.65
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,42,0,9.20,40.33,977.65
49.789742,9.933682,8/2/2021,8:35:11.0,24,39,42,0,9.20,40.34,977.63
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.20,40.33,977.65
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.20,40.34,977.66
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.20,40.33,977.60
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.20,40.33,977.63
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.19,40.31,977.68
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.19,40.31,977.65
49.789750,9.933699,8/2/2021,8:35:12.0,24,39,42,0,9.19,40.30,977.63
49.789759,9.933713,8/2/2021,8:35:13.0,24,39,42,0,9.19,40.31,977.63
49.789759,9.933713,8/2/2021,8:35:13.0,24,39,42,0,9.19,40.31,977.64
49.789759,9.933713,8/2/2021,8:35:13.0,24,39,42,0,9.19,40.31,977.63
49.789759,9.933713,8/2/2021,8:35:13.0,24,38,41,0,9.19,40.31,977.64
49.789759,9.933713,8/2/2021,8:35:13.0,24,38,41,0,9.19,40.33,977.64
49.789759,9.933713,8/2/2021,8:35:13.0,24,38,41,0,9.19,40.34,977.64
49.789759,9.933713,8/2/2021,8:35:13.0,24,38,41,0,9.20,40.34,977.63
